id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount
RvjvIQxR6kU,How Databricks Saves $1.4M Annually with Grammarly,"As the data and AI company Databricks scaled, it needed a solution to ensure on-brand communications across the globe. The company turned to Grammarly to set an impressive standard of writing quality and cut the cost of miscommunication. 

Databricks teams saw significant productivity improvements, citing a 1994% ROI since implementing Grammarly. Marketing cut editing cycle times for thousands of documents by 50% and saved copywriters and editors 540 hours—time reallocated to more impactful work.
The CX/Support team improved the time to resolution by 25% and increased the average number of cases closed by 10–15%.

View the full report here: https://go.grammarly.com/24-gb-databricks-case-study",2024-03-04T16:20:24Z,,27,en,en,https://i.ytimg.com/vi/RvjvIQxR6kU/default.jpg,https://i.ytimg.com/vi/RvjvIQxR6kU/hqdefault.jpg,PT2M50S,793699,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
ytHIpZ9gNC8,How ModMed Employees Each Saved 158 Hours per Year With Grammarly,"Grammarly Business has been instrumental in helping teams at ModMed create improvements and gain efficiency. “When the tools and technology can help you be a better you, it’s often worth the investment,” Cane said. 

https://www.grammarly.com/business/learn/modmed-ai-grammarly/",2024-03-04T16:20:08Z,,27,en,en,https://i.ytimg.com/vi/ytHIpZ9gNC8/default.jpg,https://i.ytimg.com/vi/ytHIpZ9gNC8/hqdefault.jpg,PT2M43S,2191,23,10,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
8ol-qsvS22I,Get IT-Approved AI for your Team | Grammarly for Business,"Save your team from endless writing tasks with Grammarly for Business. Every day, your team comes into work... and gets sucked into emails, lost in docs, and consumed by messages. But with Grammarly’s AI, your team can produce high-quality, on-brand, compliant writing in a few clicks, not a few hours. And there's no context switching required: Grammarly provides one consistent, secure experience across 500,000+ apps and sites. That's why 70,000 teams trust Grammarly. 

Learn more about Grammarly for your team today at https://gram.ly/3IiCytq.",2024-03-04T16:16:21Z,,27,en,en,https://i.ytimg.com/vi/8ol-qsvS22I/default.jpg,https://i.ytimg.com/vi/8ol-qsvS22I/hqdefault.jpg,PT16S,3263234,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
9xJbaG_bOg0,Save Your Team From Endless Writing Tasks | Grammarly for Business,"Save your team from endless writing tasks with Grammarly for Business. Every day, your team comes into work... and gets sucked into emails, lost in docs, and consumed by messages. But with Grammarly’s AI, your team can produce high-quality, on-brand, compliant writing in a few clicks, not a few hours. And there's no context switching required: Grammarly provides one consistent, secure experience across 500,000+ apps and sites. That's why 70,000 teams trust Grammarly. 

Learn more about Grammarly for your team today at https://gram.ly/48SopOF.",2024-03-04T16:16:16Z,,27,en,en,https://i.ytimg.com/vi/9xJbaG_bOg0/default.jpg,https://i.ytimg.com/vi/9xJbaG_bOg0/hqdefault.jpg,PT31S,22805954,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
qFcoQxer9cc,"Write in a Few Clicks, Not a Few Hours | Grammarly for Business","Save your team from endless writing tasks with Grammarly for Business. Every day, your team comes into work... and gets sucked into emails, lost in docs, and consumed by messages. But with Grammarly’s AI, your team can produce high-quality, on-brand, compliant writing in a few clicks, not a few hours. And there's no context switching required: Grammarly provides one consistent, secure experience across 500,000+ apps and sites. That's why 70,000 teams trust Grammarly. 

Learn more about Grammarly for your team today at https://gram.ly/3IlMBOA.",2024-03-04T16:16:06Z,,27,en,en,https://i.ytimg.com/vi/qFcoQxer9cc/default.jpg,https://i.ytimg.com/vi/qFcoQxer9cc/hqdefault.jpg,PT16S,6305252,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
mcYOCT_19o4,Let’s Get to Work,Grammarly is your trusted AI writing partner that helps you turn ideas into action. Download it now for free at https://gram.ly/3HNp08Q.,2024-02-01T18:34:17Z,grammarly|ai|communication|ai writing|ai writing partner|communication tool|ai writing assistant|productivity tool|workplace communication,27,en,en,https://i.ytimg.com/vi/mcYOCT_19o4/default.jpg,https://i.ytimg.com/vi/mcYOCT_19o4/hqdefault.jpg,PT45S,6672,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
4Q7ASUKnTm0,"How to Succeed in School | Behind the Scenes at Grammarly's ""Back to School"" Shoot","Get an inside look at Grammarly's 2023 """"Back to School"""" commercial shoot. Listen to the advice the on-set Grammarly workers gave on how to best succeed in school.

Get Grammarly in your corner every time you write. You can download it now for free at: https://gram.ly/3OOhFsM",2023-08-29T23:18:28Z,grammarly|student life|succeed in school|ai|genai|generativeai|writing|essays|papers|citations|earn your best grade,27,en,en,https://i.ytimg.com/vi/4Q7ASUKnTm0/default.jpg,https://i.ytimg.com/vi/4Q7ASUKnTm0/hqdefault.jpg,PT1M,6295,160,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
cecQCu9hKn0,"How to Succeed in School | Behind the Scenes at Grammarly's ""Back to School"" Shoot","Get an inside look at Grammarly's 2023 """"Back to School"""" commercial shoot. Listen to the advice the on-set Grammarly workers gave on how to best succeed in school.

Get Grammarly in your corner every time you write. You can download it now for free at: https://gram.ly/3PgTsNd",2023-08-29T23:15:37Z,grammarly|student|succeed in school|earn your best grade|ai|genai|generativeai|essays|papers|citations|assignments|student life|writing,27,en,en,https://i.ytimg.com/vi/cecQCu9hKn0/default.jpg,https://i.ytimg.com/vi/cecQCu9hKn0/hqdefault.jpg,PT54S,3316,55,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
7IbSJgvgyV4,See How Generative AI Can Help You Write Better Emails,"Learn how to write better emails with GrammarlyGO, Grammarly’s generative AI offering. In this video, we help you summarize your emails, reply with impact, and ensure your tone is always on point. Get GrammarlyGO today: https://gram.ly/43PHgXK",2023-07-31T20:11:21Z,grammarly|genai|generativeai|ai|email writing|grammarlygo|chatgpt|communication|b2b|saas|writing|email,27,en,en,https://i.ytimg.com/vi/7IbSJgvgyV4/default.jpg,https://i.ytimg.com/vi/7IbSJgvgyV4/hqdefault.jpg,PT2M10S,5212,70,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
ExJ9t_SuK7Y,How to Write a Job Description With AI,"Learn how to write a strong job description with GrammarlyGO, Grammarly’s generative AI offering. In this video, we will cover how to attract candidates with your opportunity, co-create the responsibilities of the role, add qualifications and much more! Get GrammarlyGO today: https://gram.ly/44OKewP",2023-07-19T23:25:18Z,grammarly|grammarlygo|chatgpt|communication|writing|b2b|saas|ai|generativeai|job description|jobsearch|hr,27,en,en,https://i.ytimg.com/vi/ExJ9t_SuK7Y/default.jpg,https://i.ytimg.com/vi/ExJ9t_SuK7Y/hqdefault.jpg,PT2M33S,3113,41,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
FJY6T9b-PF4,How to Use AI for Social Media,"Learn how to improve your social media content with GrammarlyGO, Grammarly’s generative AI offering. In this video, we discuss tips for brainstorming, drafting posts, enhancing style, and improving performance with hashtags. Get GrammarlyGO today: https://gram.ly/3On9Prp",2023-07-19T23:11:50Z,grammarly|grammarlygo|chatgpt|communication|writing|b2b|saas|genai|ai|generativeai|social media|content creator|hashtags,27,en,en,https://i.ytimg.com/vi/FJY6T9b-PF4/default.jpg,https://i.ytimg.com/vi/FJY6T9b-PF4/hqdefault.jpg,PT2M28S,1697,36,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
hWMGRs5WvzQ,How to Write a Cover Letter With Generative AI,"Learn how to craft the perfect cover letter by using GrammarlyGO, Grammarly’s generative AI offering. In this video, we break down how to organize yourself, generate your first draft, and collaborate with GrammarlyGO to get the cover letter just right. Get GrammarlyGO today: https://gram.ly/46QivOd",2023-06-27T19:53:05Z,grammarly|grammarlygo|chatgpt|communication|writing|b2b|saas|genai|ai|generativeai|coverletter|jobsearch,27,en,en,https://i.ytimg.com/vi/hWMGRs5WvzQ/default.jpg,https://i.ytimg.com/vi/hWMGRs5WvzQ/hqdefault.jpg,PT2M51S,8129,107,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
0VUhTeBCO_M,A Video Made with GrammarlyGO #grammarly #shorts,,2023-06-21T18:16:08Z,,27,en,en,https://i.ytimg.com/vi/0VUhTeBCO_M/default.jpg,https://i.ytimg.com/vi/0VUhTeBCO_M/hqdefault.jpg,PT59S,4739,0,0,public,UCfmqLyr1PI3_zbwppHNEzuQ,Grammarly,"Grammarly is the trusted AI assistant for communication and productivity, helping over 40 million people and 50,000 organizations do their best work. Companies like Atlassian, Databricks, and Zoom rely on Grammarly to brainstorm, compose, and enhance communication that moves work forward. Grammarly works where you work, integrating seamlessly with over 500,000 applications and websites. 
",US,https://yt3.ggpht.com/yuxLf3_zUv4L3U8YQoIH84DtgxtQdP5laOdantgogk6P7tKiNzFDA-JGYRk625usCHhpc5SlaDA=s800-c-k-c0x00ffffff-no-rj,236000,271
